,GCA_018363095.1,GCA_005864085.1,GCA_019107585.1,GCA_007989685.1,GCA_002091995.1,GCA_008868595.1,GCA_032466035.1,GCA_032466055.1,GCA_002091975.1,GCA_015476095.1,GCA_001013375.1,GCA_037901485.1,GCA_034477985.1,GCA_028878205.1,GCA_002192215.1,GCA_030217405.1,GCA_030217425.1,GCA_030233995.1,GCA_030224725.1,GCA_000784405.1,GCA_000784375.1,GCA_000735255.1,GCA_030227945.1,GCA_028578945.1,GCA_000311945.1,GCA_000311965.1,GCA_000026525.1,GCA_959021285.1,GCA_028578865.1,GCA_026427555.1,GCA_025190495.1,GCA_036453305.1,GCA_025190605.1,GCA_030480425.1,GCA_024329385.1,GCA_024329345.1,GCA_022643065.1,GCA_022643295.1,GCA_022483205.1,GCA_030215365.1,GCA_024329605.1,GCA_030224505.1,GCA_030361365.1,GCA_030361125.1,GCA_025190575.1
Cluster_30299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOLAJOOM_01164,FDANMOFE_01268,,,,,FCHFEHCH_01134,,,,
Cluster_30304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30308,,,,ONPGDHNE_02865,MANDJAGJ_02627,,,,JJJNDLKA_02157,,NJFOCKPD_01430,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_02502,DOMIIDFN_00526,BOLAJOOM_refound_113_stop,FDANMOFE_refound_173_stop,GPGJGKIO_00878,DIEEFLKM_00819,LNDNMBPH_02589,HIPACNKA_01715,FCHFEHCH_refound_105_stop,MJBJNIEB_01139,DKEEAECG_00817,MILOBOJJ_02146,KIINLOME_01817
Cluster_30309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIPACNKA_refound_119_stop,,,,,
Cluster_30315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30320,,IHIOCCOG_refound_87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_179,,,,,,,,,,,,,,
Cluster_30321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30331,,,,ONPGDHNE_refound_132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOMIIDFN_refound_59,,,,,,,,,DKEEAECG_refound_72,,
Cluster_30332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30335,,,,ONPGDHNE_refound_133,MANDJAGJ_refound_129,,,,JJJNDLKA_refound_201,,,,OIFGLBJI_refound_52,,,,,,,,,,,,,,,,,,LNBPODHI_refound_180_stop,,MACPCDBC_refound_118,DOMIIDFN_refound_60,BOLAJOOM_refound_114,FDANMOFE_refound_174,GPGJGKIO_refound_39,DIEEFLKM_refound_52,LNDNMBPH_refound_57,HIPACNKA_refound_120_stop,FCHFEHCH_refound_106,MJBJNIEB_refound_141_stop,DKEEAECG_refound_73,,KIINLOME_refound_148
Cluster_30336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30343,,,,ONPGDHNE_refound_134,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_181,AKEABECF_refound_48,,DOMIIDFN_refound_61,BOLAJOOM_refound_115,FDANMOFE_refound_175,GPGJGKIO_refound_40,DIEEFLKM_refound_53,LNDNMBPH_refound_58,HIPACNKA_refound_121,FCHFEHCH_refound_107,,DKEEAECG_refound_74,,
Cluster_30344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEEAECG_02553,,
Cluster_30355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30361,,,,,,,,,,,,,,,,,,,,,,,,,,,LIFHEJKG_00824,,,,,,,,,,,,,,,,,,
Cluster_30362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30377,,,,,,,,,,,,,,,,,,,,,,,,OLANGPCD_refound_52,,,LIFHEJKG_refound_51,,JBBKAFNK_refound_85,HMJBHEOA_00672,,,,,,,,,,,,,,,
Cluster_30378,,,,,,,,,,,,,,,,EJFCCNNF_00347,,,,,,,,,,,,CKJAHOFL_01129,,HMJBHEOA_refound_41,,,,,,,,,,,,,,,
Cluster_30379,,,,,,,,,,,,,,,,EJFCCNNF_00350,FMALMFID_00532,CFEINHNO_02043,FGPAAJEO_00336,LOBNDOLK_01419,GANNJBHO_01459,EBGMPJNB_02285,FBEJMFCP_00047,OLANGPCD_00874,NPDEIGMH_01872,EIOCMOGA_02037,LIFHEJKG_02274,CKJAHOFL_01126,JBBKAFNK_00860,HMJBHEOA_02265,,,,,,,,,,,,,,,
Cluster_30380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30381,,,,,,,,,,,,,,,,EJFCCNNF_00719,FMALMFID_02433,CFEINHNO_01446,FGPAAJEO_00193,LOBNDOLK_01823,GANNJBHO_01932,EBGMPJNB_00851,FBEJMFCP_00454,OLANGPCD_02561,NPDEIGMH_01133,EIOCMOGA_01077,LIFHEJKG_02665,CKJAHOFL_00003,JBBKAFNK_00491,HMJBHEOA_02670,,,,,,,,,,,,,,,
Cluster_30382,,,,,,,,,,,,,,,,EJFCCNNF_00861,FMALMFID_02081,,FGPAAJEO_02362,,,,,,,,,CKJAHOFL_00145,,,,,,,,,,,,,,,,,
Cluster_30386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30389,,,,,,,,,,,,,,,,EJFCCNNF_refound_54,FMALMFID_refound_42,,FGPAAJEO_refound_35,,,,,,,,,CKJAHOFL_refound_29,,,,,,,,,,,,,,,,,
Cluster_30390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30398,,,,,,,,,,,,,,,,,,,,,,,,OLANGPCD_01974,,,LIFHEJKG_02541,,,,,,,,,,,,,,,,,,
Cluster_30399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30401,,,,,,,,,,,,,,,,EJFCCNNF_refound_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30413,,,,,,,,,,,,,,,,EJFCCNNF_02276,,CFEINHNO_02362,,LOBNDOLK_02051,,,FBEJMFCP_00593,,NPDEIGMH_01745,EIOCMOGA_00678,,CKJAHOFL_00746,,,,,,,,,,,,,,,,,
Cluster_30414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30415,,,,,,,,,,,,,,,,,,,,LOBNDOLK_01479,GANNJBHO_01522,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30427,BHCLOOGN_01676,IHIOCCOG_01948,IIKIHFAM_01482,,,PDJJOHAK_01245,AKAFKHIB_00138,PGEKGLPN_00139,,HLIHONLB_02209,NJFOCKPD_00303,IHKNOHDK_00122,,BKFCMFHA_02059,NFOMCPMJ_00138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30428,BHCLOOGN_01979,IHIOCCOG_01465,IIKIHFAM_01779,,,PDJJOHAK_01506,AKAFKHIB_02740,PGEKGLPN_02743,,HLIHONLB_01908,NJFOCKPD_00568,IHKNOHDK_02676,,BKFCMFHA_00266,NFOMCPMJ_02806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30429,BHCLOOGN_02238,IHIOCCOG_01203,IIKIHFAM_02034,ONPGDHNE_01626,MANDJAGJ_01357,PDJJOHAK_01793,AKAFKHIB_02436,PGEKGLPN_02439,JJJNDLKA_01517,HLIHONLB_01724,NJFOCKPD_00847,IHKNOHDK_02497,OIFGLBJI_00706,BKFCMFHA_01655,NFOMCPMJ_02501,EJFCCNNF_01335,FMALMFID_02155,CFEINHNO_01023,FGPAAJEO_02436,LOBNDOLK_01616,GANNJBHO_01658,EBGMPJNB_01004,FBEJMFCP_00999,OLANGPCD_01908,NPDEIGMH_02089,EIOCMOGA_01741,LIFHEJKG_02474,CKJAHOFL_02107,JBBKAFNK_01902,HMJBHEOA_02454,LNBPODHI_00353,AKEABECF_01102,MACPCDBC_01443,DOMIIDFN_02524,BOLAJOOM_00323,FDANMOFE_00284,GPGJGKIO_00760,DIEEFLKM_00782,LNDNMBPH_01768,HIPACNKA_01323,FCHFEHCH_00237,MJBJNIEB_00690,DKEEAECG_01721,MILOBOJJ_01206,KIINLOME_02094
Cluster_30430,BHCLOOGN_02262,IHIOCCOG_01979,IIKIHFAM_02058,ONPGDHNE_01847,MANDJAGJ_01379,PDJJOHAK_01817,AKAFKHIB_02412,PGEKGLPN_02415,JJJNDLKA_01539,HLIHONLB_01702,NJFOCKPD_00872,IHKNOHDK_02475,OIFGLBJI_00685,BKFCMFHA_01634,NFOMCPMJ_02477,EJFCCNNF_01359,FMALMFID_02181,CFEINHNO_01933,FGPAAJEO_02462,LOBNDOLK_01591,GANNJBHO_01633,EBGMPJNB_01030,FBEJMFCP_01024,OLANGPCD_01883,NPDEIGMH_02063,EIOCMOGA_01766,LIFHEJKG_02448,CKJAHOFL_02131,JBBKAFNK_01877,HMJBHEOA_02430,LNBPODHI_00374,AKEABECF_01081,MACPCDBC_01465,DOMIIDFN_02503,BOLAJOOM_01726,FDANMOFE_01883,GPGJGKIO_00783,DIEEFLKM_00759,LNDNMBPH_01745,HIPACNKA_01344,FCHFEHCH_01883,MJBJNIEB_00669,DKEEAECG_01742,MILOBOJJ_01183,KIINLOME_02072
Cluster_30431,BHCLOOGN_01294,,,ONPGDHNE_02701,MANDJAGJ_02617,,,,JJJNDLKA_02147,,NJFOCKPD_01421,,OIFGLBJI_01791,BKFCMFHA_01022,,,,,,,,,,,,,,,,,LNBPODHI_01765,,MACPCDBC_02492,DOMIIDFN_00536,BOLAJOOM_02173,FDANMOFE_02077,GPGJGKIO_02056,DIEEFLKM_02063,LNDNMBPH_00033,HIPACNKA_01707,FCHFEHCH_01272,MJBJNIEB_01131,,MILOBOJJ_00042;MILOBOJJ_02136,KIINLOME_01827
Cluster_30432,,,,,,,,,,,NJFOCKPD_01503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30433,,,,ONPGDHNE_02627,MANDJAGJ_01754,,,,JJJNDLKA_00130,,,,OIFGLBJI_00494,,,,,,,,,,,,,,,,,,LNBPODHI_01278,AKEABECF_02150,MACPCDBC_02674,,BOLAJOOM_00970,FDANMOFE_00963,GPGJGKIO_02335,DIEEFLKM_02317,LNDNMBPH_01547,HIPACNKA_01830,FCHFEHCH_00947,MJBJNIEB_01502,DKEEAECG_01554,MILOBOJJ_02670,KIINLOME_02445
Cluster_30434,BHCLOOGN_refound_38;BHCLOOGN_refound_39;BHCLOOGN_refound_40;BHCLOOGN_refound_41;BHCLOOGN_refound_42,IHIOCCOG_refound_88;IHIOCCOG_refound_89,,ONPGDHNE_refound_135,MANDJAGJ_01442,PDJJOHAK_refound_16,AKAFKHIB_refound_22;AKAFKHIB_refound_23;AKAFKHIB_refound_24;AKAFKHIB_refound_25;AKAFKHIB_refound_26,PGEKGLPN_refound_25;PGEKGLPN_refound_26;PGEKGLPN_refound_27;PGEKGLPN_refound_28;PGEKGLPN_refound_29,JJJNDLKA_00385,HLIHONLB_refound_35;HLIHONLB_refound_36;HLIHONLB_refound_37;HLIHONLB_refound_38,NJFOCKPD_refound_37,IHKNOHDK_refound_43;IHKNOHDK_refound_44;IHKNOHDK_refound_45;IHKNOHDK_refound_46;IHKNOHDK_refound_47,OIFGLBJI_refound_53;OIFGLBJI_refound_54;OIFGLBJI_refound_55,BKFCMFHA_refound_45,NFOMCPMJ_refound_22;NFOMCPMJ_refound_23;NFOMCPMJ_refound_24;NFOMCPMJ_refound_25;NFOMCPMJ_refound_26,,,CFEINHNO_refound_58,FGPAAJEO_refound_36,LOBNDOLK_refound_67,GANNJBHO_refound_45,EBGMPJNB_01594;EBGMPJNB_01352,,OLANGPCD_refound_53,NPDEIGMH_refound_39,EIOCMOGA_refound_41,LIFHEJKG_01812;LIFHEJKG_00802,,JBBKAFNK_refound_87,HMJBHEOA_refound_42,LNBPODHI_refound_182,,MACPCDBC_refound_119,DOMIIDFN_00878;DOMIIDFN_00894,BOLAJOOM_refound_116;BOLAJOOM_refound_117,FDANMOFE_refound_176;FDANMOFE_refound_177,,,LNDNMBPH_refound_59;LNDNMBPH_refound_60;LNDNMBPH_refound_61;LNDNMBPH_refound_62;LNDNMBPH_refound_63,HIPACNKA_refound_122,FCHFEHCH_refound_108;FCHFEHCH_refound_109,,DKEEAECG_refound_75,MILOBOJJ_refound_88,KIINLOME_refound_149
Cluster_30435,,,,ONPGDHNE_01601,MANDJAGJ_02366,,,,JJJNDLKA_01851,,,,OIFGLBJI_01177,,,,,,,,,,,,,,,,,,LNBPODHI_02800,AKEABECF_02523,MACPCDBC_02717,DOMIIDFN_00141,BOLAJOOM_01072,FDANMOFE_00440,GPGJGKIO_01881,DIEEFLKM_01924,LNDNMBPH_02259,HIPACNKA_01386,FCHFEHCH_01049,MJBJNIEB_00922,DKEEAECG_01019,MILOBOJJ_02471,KIINLOME_01593
Cluster_30436,,,,,,,,,JJJNDLKA_02773,,,,,BKFCMFHA_00634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIINLOME_01135
Cluster_30437,,,,,MANDJAGJ_02599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30438,,IHIOCCOG_refound_90,,,,PDJJOHAK_02303,AKAFKHIB_01588,PGEKGLPN_01592,,HLIHONLB_refound_39,,IHKNOHDK_refound_48,,,NFOMCPMJ_01653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30439,,IHIOCCOG_01797,,,,,,,,HLIHONLB_01564,,IHKNOHDK_02339,,BKFCMFHA_02555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30440,,,,ONPGDHNE_02751,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_183,,,DOMIIDFN_00036,,,,,,,,,DKEEAECG_02644,,
Cluster_30441,,,,,,,,,,HLIHONLB_00396,,IHKNOHDK_01175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30442,,IHIOCCOG_refound_91,,,,,,,,HLIHONLB_01114,,IHKNOHDK_refound_49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30443,,,,,,,,,,HLIHONLB_01885,,IHKNOHDK_02654,,,,,,,,,,,,,,,,,,,,,,,BOLAJOOM_02382,FDANMOFE_02600,,,,,FCHFEHCH_02408,,,,
Cluster_30444,,,,,,,,,,HLIHONLB_02496,,IHKNOHDK_00377,,,,,,,,,GANNJBHO_00999,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_00045,
Cluster_30445,,,,,,,,,,HLIHONLB_02515,,IHKNOHDK_00395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30446,BHCLOOGN_00339,IHIOCCOG_refound_92,IIKIHFAM_00278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30447,,,,,,,,,,,,,,BKFCMFHA_00183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30448,,,,,,,,,,,,,,BKFCMFHA_00276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30449,,,,,MANDJAGJ_refound_130,,,,JJJNDLKA_refound_202,,,,OIFGLBJI_00605,,,,,,,,,,,,,,,,,,,AKEABECF_refound_49,MACPCDBC_refound_120,,BOLAJOOM_refound_118,FDANMOFE_refound_178,GPGJGKIO_refound_41,DIEEFLKM_refound_54,LNDNMBPH_refound_64,,FCHFEHCH_refound_110,,,,KIINLOME_refound_150
Cluster_30450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEEAECG_refound_76,,
Cluster_30454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOLAJOOM_00130,FDANMOFE_00133,,,,,FCHFEHCH_00377,,,,
Cluster_30457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKEABECF_01404,,,,,,,,,,,,,
Cluster_30469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_01824,,,,,,,,,,,,,MILOBOJJ_01920,
Cluster_30473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_00011,,,,,,,,,,,,
Cluster_30474,,,,ONPGDHNE_01140,MANDJAGJ_00109,,,,JJJNDLKA_00526,,,,,BKFCMFHA_02259,,,FMALMFID_00837,CFEINHNO_01365,FGPAAJEO_01279,,,,FBEJMFCP_00738,,,,,,,,,,,DOMIIDFN_01070,,,GPGJGKIO_00649,DIEEFLKM_00650,LNDNMBPH_00252,,,,,,
Cluster_30475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOMIIDFN_02294,,,,,,,,,,,
Cluster_30477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30478,,,,,,PDJJOHAK_02111,AKAFKHIB_00770,PGEKGLPN_00776,,,,,,,,,,,,,GANNJBHO_00694,,,,,,LIFHEJKG_00832,,,HMJBHEOA_01069,,,,,,,,,,,,,,,
Cluster_30479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30480,,,,,,,,,,,,,,,,,,,,,,,,,,,LIFHEJKG_02817,,,,LNBPODHI_refound_184,,,,,,,,,,,,,MILOBOJJ_02890,
Cluster_30481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_30483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
